PlayerID,Season,GameDate,Week,Team,Opponent,HomeOrAway,Number,Name,Position,PositionCategory,Activated,Played,Started,PassingAttempts,PassingCompletions,PassingYards,PassingCompletionPercentage,PassingYardsPerAttempt,PassingYardsPerCompletion,PassingTouchdowns,PassingInterceptions,PassingRating,PassingLong,PassingSacks,PassingSackYards,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,RushingLong,ReceivingTargets,Receptions,ReceivingYards,ReceivingYardsPerReception,ReceivingTouchdowns,ReceivingLong,Fumbles,FumblesLost,PuntReturns,PuntReturnYards,PuntReturnYardsPerAttempt,PuntReturnTouchdowns,PuntReturnLong,KickReturns,KickReturnYards,KickReturnYardsPerAttempt,KickReturnTouchdowns,KickReturnLong,SoloTackles,AssistedTackles,TacklesForLoss,Sacks,SackYards,QuarterbackHits,PassesDefended,FumblesForced,FumblesRecovered,FumbleReturnYards,FumbleReturnTouchdowns,Interceptions,InterceptionReturnYards,InterceptionReturnTouchdowns,BlockedKicks,SpecialTeamsSoloTackles,SpecialTeamsAssistedTackles,MiscSoloTackles,MiscAssistedTackles,Punts,PuntYards,PuntAverage,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsLongestMade,ExtraPointsMade,TwoPointConversionPasses,TwoPointConversionRuns,TwoPointConversionReceptions,FantasyPoints,ReceptionPercentage,ReceivingYardsPerTarget,Tackles,OffensiveTouchdowns,DefensiveTouchdowns,SpecialTeamsTouchdowns,Touchdowns,FantasyPosition,FieldGoalPercentage,PlayerGameID,FumblesOwnRecoveries,FumblesOutOfBounds,KickReturnFairCatches,PuntReturnFairCatches,PuntTouchbacks,PuntInside20,PuntNetAverage,ExtraPointsAttempted,BlockedKickReturnTouchdowns,FieldGoalReturnTouchdowns,Safeties,FieldGoalsHadBlocked,PuntsHadBlocked,ExtraPointsHadBlocked,PuntLong,BlockedKickReturnYards,FieldGoalReturnYards,PuntNetYards,SpecialTeamsFumblesForced,SpecialTeamsFumblesRecovered,MiscFumblesForced,MiscFumblesRecovered,ShortName,PlayingSurface,IsGameOver,SafetiesAllowed,Stadium,Temperature,Humidity,WindSpeed,FanDuelSalary,FantasyDataSalary,OffensiveSnapsPlayed,DefensiveSnapsPlayed,SpecialTeamsSnapsPlayed,OffensiveTeamSnaps,DefensiveTeamSnaps,SpecialTeamsTeamSnaps
14760,2014,9/15/2014 8:30:00 PM,2,IND,PHI,HOME,96,Josh Chapman,NT,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,DL,0,11242650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Chapman,Dome,TRUE,0,Lucas Oil Stadium,57,89,5,,,0,31,4,72,68,27
11011,2014,9/15/2014 8:30:00 PM,2,IND,PHI,HOME,97,Arthur Jones,DT,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0,0,0,0,DL,0,11242638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Jones,Dome,TRUE,0,Lucas Oil Stadium,57,89,5,,,0,13,0,72,68,27
9828,2014,9/15/2014 8:30:00 PM,2,IND,PHI,HOME,99,Ricky Jean-Francois,DT,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,DL,0,11242614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R.JeanFrancois,Dome,TRUE,0,Lucas Oil Stadium,57,89,5,,,0,35,7,72,68,27
16245,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,5,Blake Bortles,QB,OFF,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,QB,0,11130084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Bortles,Grass,TRUE,0,FedEx Field,65,50,6,5400,5400,0,0,0,50,85,30
2405,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,7,Chad Henne,QB,OFF,Y,Y,Y,28,14,193,50,6.9,13.8,1,1,69.49,63,10,70,3,17,5.7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.42,0,0,0,0,0,0,0,QB,0,11095854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Henne,Grass,TRUE,0,FedEx Field,65,50,6,6000,6000,50,0,0,50,85,30
6902,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,10,Josh Scobee,K,ST,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,1,0,0,0,4,0,0,0,0,0,0,0,K,100,11096136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Scobee,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,0,0,5,50,85,30
16258,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,11,Marqise Lee,WR,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,11,5.5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1,50,2.8,0,0,0,0,0,WR,0,11095967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M.Lee,Grass,TRUE,0,FedEx Field,65,50,6,5400,5400,37,0,0,50,85,30
14817,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,12,Mike Brown,WR,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,9,4.5,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,11095839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,M.Brown,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,16,0,5,50,85,30
16263,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,15,Allen Robinson,WR,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,75,18.8,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,66.7,12.5,0,0,0,0,0,WR,0,11096066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Robinson,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,30,0,0,50,85,30
15018,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,16,Denard Robinson,RB,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,14,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,100,7,0,0,0,0,0,RB,0,11096114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.Robinson,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,9,0,16,50,85,30
14017,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,19,Bryan Anger,P,ST,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,383,47.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P,0,11130078,0,0,0,0,0,2,40.5,0,0,0,0,0,0,0,0,0,0,324,0,0,0,0,B.Anger,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,10,50,85,30
16260,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,20,Craig Loston,S,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11130079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Loston,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,3,50,85,30
11413,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,21,Toby Gerhart,RB,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,7,8,1.1,0,3,2,2,9,4.5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7,100,4.5,0,0,0,0,0,RB,0,11095966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.Gerhart,Grass,TRUE,0,FedEx Field,65,50,6,5800,5800,35,0,0,50,85,30
14582,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,22,Winston Guy,FS,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,7,0,0,0,0,DB,0,11096036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W.Guy,Grass,TRUE,0,FedEx Field,65,50,6,,,0,85,1,50,85,30
5677,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,23,Alan Ball,CB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,DB,0,11095825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Ball,Grass,TRUE,0,FedEx Field,65,50,6,,,0,79,4,50,85,30
12453,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,24,Will Blackmon,CB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,DB,0,11096082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W.Blackmon,Grass,TRUE,0,FedEx Field,65,50,6,,,0,34,4,50,85,30
15013,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,26,Josh Evans,SS,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,14,0,0,0,0,DB,0,11095902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Evans,Grass,TRUE,0,FedEx Field,65,50,6,,,0,85,7,50,85,30
15014,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,27,Dwayne Gratz,CB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,DB,0,11095771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.Gratz,Grass,TRUE,0,FedEx Field,65,50,6,,,0,72,11,50,85,30
13102,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,30,Jordan Todman,RB,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,137,27.4,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,11095961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Todman,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,6,0,19,50,85,30
15015,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,31,Jeremy Harris,CB,DEF,Y,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11130085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Harris,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,0,50,85,30
16255,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,34,Storm Johnson,RB,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,11096007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Johnson,Grass,TRUE,0,FedEx Field,65,50,6,4800,4800,0,0,0,50,85,30
15017,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,35,Demetrius McCray,CB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,2,0,0,0,0,DB,0,11096081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.McCray,Grass,TRUE,0,FedEx Field,65,50,6,,,0,9,30,50,85,30
15012,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,37,Jonathan Cyprien,S,DEF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DB,0,11130086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Cyprien,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,0,50,85,30
12997,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,42,Chris Prosinski,S,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,DB,0,11095879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Prosinski,Grass,TRUE,0,FedEx Field,65,50,6,,,0,7,30,50,85,30
14753,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,45,Will Ta'ufo'ou,FB,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RB,0,11130080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,W.Ta'ufo'ou,Grass,TRUE,0,FedEx Field,65,50,6,4500,4500,17,0,21,50,85,30
15454,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,46,Carson Tinker,LS,ST,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LS,0,11130081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C.Tinker,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,10,50,85,30
16266,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,50,Telvin Smith,LB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,11,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1,0,0,5,0,0,0,0,LB,0,11095933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.Smith,Grass,TRUE,0,FedEx Field,65,50,6,,,0,29,19,50,85,30
4162,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,51,Paul Posluszny,ILB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,7,0,0,0,0,LB,0,11095901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,P.Posluszny,Grass,TRUE,0,FedEx Field,65,50,6,,,0,85,8,50,85,30
13205,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,52,JT Thomas,LB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,LB,0,11095978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Thomas,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,22,50,85,30
4672,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,55,Geno Hayes,OLB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,2,0,0,0,0,LB,0,11095782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G.Hayes,Grass,TRUE,0,FedEx Field,65,50,6,,,0,56,1,50,85,30
15450,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,56,LaRoy Reynolds,OLB,DEF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,LB,0,11095880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L.Reynolds,Grass,TRUE,0,FedEx Field,65,50,6,,,0,31,28,50,85,30
12063,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,57,Dekoda Watson,LB,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0,0,5,0,0,0,0,LB,0,11096080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D.Watson,Grass,TRUE,0,FedEx Field,65,50,6,,,0,20,30,50,85,30
14729,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,59,Ryan Davis,DE,DEF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,1,0,0,0,0,DL,0,11095833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,R.Davis,Grass,TRUE,0,FedEx Field,65,50,6,,,0,18,24,50,85,30
16259,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,65,Brandon Linder,RG,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,B.Linder,Grass,TRUE,0,FedEx Field,65,50,6,,,50,0,2,50,85,30
11140,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,66,Jacques McClendon,C,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.McClendon,Grass,TRUE,0,FedEx Field,65,50,6,,,38,0,0,50,85,30
14813,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,67,Austin Pasztor,OT,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,A.Pasztor,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,0,50,85,30
11178,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,68,Zane Beadles,LG,OFF,Y,Y,Y,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Z.Beadles,Grass,TRUE,0,FedEx Field,65,50,6,,,50,0,2,50,85,30
16264,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,69,Tyler Shatley,G,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,T.Shatley,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,0,50,85,30
16246,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,70,Luke Bowanko,C,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,L.Bowanko,Grass,TRUE,0,FedEx Field,65,50,6,,,12,0,2,50,85,30
16268,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,72,Josh Wells,OT,OFF,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,J.Wells,Grass,TRUE,0,FedEx Field,65,50,6,,,0,0,0,50,85,30
11289,2014,9/14/2014 1:00:00 PM,2,JAX,WAS,AWAY,74,Sam Young,OT,OFF,Y,Y,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OL,0,11130083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,S.Young,Grass,TRUE,0,FedEx Field,65,50,6,,,15,0,2,50,85,30
